iteration,t_M,field,L,ell,m,part,coefficient
10240,20.0,abs_npsigma,6,6,4,cos,0.009428162784675766
10240,20.0,abs_npsigma,6,6,4,sin,-0.0027013238924807545
10240,20.0,abs_npsigma,6,6,5,cos,9.999497957879765e-10
10240,20.0,abs_npsigma,6,6,5,sin,-7.398707021254759e-10
10240,20.0,abs_npsigma,6,6,6,cos,-0.002596159661470267
10240,20.0,abs_npsigma,6,6,6,sin,0.00461695166371922
10240,20.0,repsi2,8,0,0,real,-2.49666344716748
10240,20.0,repsi2,8,1,0,real,2.5585289442631165e-10
10240,20.0,repsi2,8,1,1,cos,1.5886097992634518e-10
10240,20.0,repsi2,8,1,1,sin,-1.3838341583749525e-10
10240,20.0,repsi2,8,2,0,real,1.3517859487297348
10240,20.0,repsi2,8,2,1,cos,3.124056291436972e-10
10240,20.0,repsi2,8,2,1,sin,-2.8900576376500453e-10
10240,20.0,repsi2,8,2,2,cos,-0.39286839955578184
10240,20.0,repsi2,8,2,2,sin,-1.21998344538702
10240,20.0,repsi2,8,3,0,real,-1.3608025817291036e-10
10240,20.0,repsi2,8,3,1,cos,3.2611985334440874e-10
10240,20.0,repsi2,8,3,1,sin,-3.20367773976038e-10
10240,20.0,repsi2,8,3,2,cos,3.7160580168560386e-11
10240,20.0,repsi2,8,3,2,sin,-4.084698967954381e-10
10240,20.0,repsi2,8,3,3,cos,-3.2999630805718994e-11
10240,20.0,repsi2,8,3,3,sin,-8.68038176060626e-11
10240,20.0,repsi2,8,4,0,real,-0.3365677568146095
10240,20.0,repsi2,8,4,1,cos,7.187936357233582e-11
10240,20.0,repsi2,8,4,1,sin,-8.85585146881418e-11
10240,20.0,repsi2,8,4,2,cos,0.16517927474201494
10240,20.0,repsi2,8,4,2,sin,0.3712506378002948
10240,20.0,repsi2,8,4,3,cos,-2.0657556221159723e-10
10240,20.0,repsi2,8,4,3,sin,-2.8949757174823176e-10
10240,20.0,repsi2,8,4,4,cos,0.2295614371495075
10240,20.0,repsi2,8,4,4,sin,-0.11294988244363048
10240,20.0,repsi2,8,5,0,real,-3.8660383943657506e-10
10240,20.0,repsi2,8,5,1,cos,-3.4255224351520397e-10
10240,20.0,repsi2,8,5,1,sin,3.213126952006373e-10
10240,20.0,repsi2,8,5,2,cos,-2.034340751411179e-11
10240,20.0,repsi2,8,5,2,sin,-4.0378504012617e-10
10240,20.0,repsi2,8,5,3,cos,-4.417684872429217e-10
10240,20.0,repsi2,8,5,3,sin,-4.801740297695131e-10
10240,20.0,repsi2,8,5,4,cos,-2.6546945052138284e-10
10240,20.0,repsi2,8,5,4,sin,-6.669725026777836e-11
10240,20.0,repsi2,8,5,5,cos,-2.25554636165751e-11
10240,20.0,repsi2,8,5,5,sin,-4.796399122169789e-11
10240,20.0,repsi2,8,6,0,real,0.10198047109934022
10240,20.0,repsi2,8,6,1,cos,-5.582361968617925e-10
10240,20.0,repsi2,8,6,1,sin,5.545507041631352e-10
10240,20.0,repsi2,8,6,2,cos,-0.06127008344459381
10240,20.0,repsi2,8,6,2,sin,-0.11811258289971464
10240,20.0,repsi2,8,6,3,cos,-4.6308150160957444e-10
10240,20.0,repsi2,8,6,3,sin,-4.413232556798639e-10
10240,20.0,repsi2,8,6,4,cos,-0.036989225268119416
10240,20.0,repsi2,8,6,4,sin,0.07683146416662973
10240,20.0,repsi2,8,6,5,cos,-1.8926427864270525e-10
10240,20.0,repsi2,8,6,5,sin,6.807191483591353e-11
10240,20.0,repsi2,8,6,6,cos,0.05191801083745389
10240,20.0,repsi2,8,6,6,sin,0.020775703075283522
10240,20.0,repsi2,8,7,0,real,5.28491705750602e-10
10240,20.0,repsi2,8,7,1,cos,-2.8836015040519656e-10
10240,20.0,repsi2,8,7,1,sin,3.385872880614773e-10
10240,20.0,repsi2,8,7,2,cos,2.6920186779134434e-11
10240,20.0,repsi2,8,7,2,sin,7.853133280635836e-10
10240,20.0,repsi2,8,7,3,cos,-1.406464935426601e-10
10240,20.0,repsi2,8,7,3,sin,-3.019221523082301e-11
10240,20.0,repsi2,8,7,4,cos,-7.211734248073279e-10
10240,20.0,repsi2,8,7,4,sin,9.013314367570269e-11
10240,20.0,repsi2,8,7,5,cos,-3.4451219441414937e-10
10240,20.0,repsi2,8,7,5,sin,3.175106186186108e-10
10240,20.0,repsi2,8,7,6,cos,-8.618217764001111e-11
10240,20.0,repsi2,8,7,6,sin,5.227323355994215e-11
10240,20.0,repsi2,8,7,7,cos,-8.648746713029071e-11
10240,20.0,repsi2,8,7,7,sin,-7.520775867192817e-12
10240,20.0,repsi2,8,8,0,real,-0.042635346992072116
10240,20.0,repsi2,8,8,1,cos,3.1588904183783784e-10
10240,20.0,repsi2,8,8,1,sin,-2.975658728133784e-10
10240,20.0,repsi2,8,8,2,cos,0.03539198372316122
10240,20.0,repsi2,8,8,2,sin,0.04231489135612611
10240,20.0,repsi2,8,8,3,cos,4.50616723408957e-10
10240,20.0,repsi2,8,8,3,sin,4.574103936067017e-10
10240,20.0,repsi2,8,8,4,cos,0.003296154290152541
10240,20.0,repsi2,8,8,4,sin,-0.044205259886029954
10240,20.0,repsi2,8,8,5,cos,-5.002609017054545e-10
10240,20.0,repsi2,8,8,5,sin,6.061526057554214e-10
10240,20.0,repsi2,8,8,6,cos,-0.017292252495364993
10240,20.0,repsi2,8,8,6,sin,0.015090735281835844
10240,20.0,repsi2,8,8,7,cos,-7.523156457403156e-11
10240,20.0,repsi2,8,8,7,sin,6.996953041562485e-11
10240,20.0,repsi2,8,8,8,cos,0.0014030169491387804
10240,20.0,repsi2,8,8,8,sin,0.022789881845835493
10240,20.0,impsi2,8,0,0,real,-4.622613465151437e-11
10240,20.0,impsi2,8,1,0,real,1.0015596545533425
10240,20.0,impsi2,8,1,1,cos,-5.981811277503166e-11
10240,20.0,impsi2,8,1,1,sin,1.1584517733762126e-10
10240,20.0,impsi2,8,2,0,real,1.9494996477337002e-10
10240,20.0,impsi2,8,2,1,cos,5.738534068402126e-11
10240,20.0,impsi2,8,2,1,sin,6.949008538003604e-12
10240,20.0,impsi2,8,2,2,cos,7.602362998655583e-11
10240,20.0,impsi2,8,2,2,sin,1.7246831643211027e-10
10240,20.0,impsi2,8,3,0,real,-0.08586817300321277
10240,20.0,impsi2,8,3,1,cos,2.524085241524908e-10
10240,20.0,impsi2,8,3,1,sin,-2.3587108399393466e-10
10240,20.0,impsi2,8,3,2,cos,0.13217371929794877
10240,20.0,impsi2,8,3,2,sin,0.047435071756778614
10240,20.0,impsi2,8,3,3,cos,2.229655345873847e-10
10240,20.0,impsi2,8,3,3,sin,7.283949619429769e-11
10240,20.0,impsi2,8,4,0,real,-1.9579593009512365e-10
10240,20.0,impsi2,8,4,1,cos,2.4247268589205076e-10
10240,20.0,impsi2,8,4,1,sin,-2.8812216035321164e-10
10240,20.0,impsi2,8,4,2,cos,5.547154857850345e-11
10240,20.0,impsi2,8,4,2,sin,-3.49726937513839e-10
10240,20.0,impsi2,8,4,3,cos,1.9221713565449605e-10
10240,20.0,impsi2,8,4,3,sin,-3.821128136127783e-11
10240,20.0,impsi2,8,4,4,cos,2.355727696246035e-10
10240,20.0,impsi2,8,4,4,sin,-1.287639161962062e-10
10240,20.0,impsi2,8,5,0,real,0.04482071355984921
10240,20.0,impsi2,8,5,1,cos,-9.131681522056567e-11
10240,20.0,impsi2,8,5,1,sin,2.7298302507361427e-11
10240,20.0,impsi2,8,5,2,cos,-0.05572890937886463
10240,20.0,impsi2,8,5,2,sin,-0.036935558535817085
10240,20.0,impsi2,8,5,3,cos,-1.3951730742922663e-10
10240,20.0,impsi2,8,5,3,sin,-2.954742908678476e-10
10240,20.0,impsi2,8,5,4,cos,0.01254669759345177
10240,20.0,impsi2,8,5,4,sin,0.06846584124810276
10240,20.0,impsi2,8,5,5,cos,6.721333212222902e-11
10240,20.0,impsi2,8,5,5,sin,-2.735274663018261e-10
10240,20.0,impsi2,8,6,0,real,-2.0772720522865828e-10
10240,20.0,impsi2,8,6,1,cos,-4.6312281787308507e-10
10240,20.0,impsi2,8,6,1,sin,4.4481615613101155e-10
10240,20.0,impsi2,8,6,2,cos,-9.49184064680253e-11
10240,20.0,impsi2,8,6,2,sin,-1.6517256486159315e-10
10240,20.0,impsi2,8,6,3,cos,-4.692818321438974e-10
10240,20.0,impsi2,8,6,3,sin,-4.425395050411396e-10
10240,20.0,impsi2,8,6,4,cos,-2.3128499115898649e-10
10240,20.0,impsi2,8,6,4,sin,-1.8526311734712309e-10
10240,20.0,impsi2,8,6,5,cos,-1.2029002793845223e-11
10240,20.0,impsi2,8,6,5,sin,-3.61253207903367e-10
10240,20.0,impsi2,8,6,6,cos,-1.5615853055095386e-10
10240,20.0,impsi2,8,6,6,sin,-2.495158524240537e-10
10240,20.0,impsi2,8,7,0,real,-0.019399311085012416
10240,20.0,impsi2,8,7,1,cos,-4.269555655203594e-10
10240,20.0,impsi2,8,7,1,sin,5.052551580245201e-10
10240,20.0,impsi2,8,7,2,cos,0.022703152466433382
10240,20.0,impsi2,8,7,2,sin,0.02034000082173297
10240,20.0,impsi2,8,7,3,cos,-4.1406611125949233e-10
10240,20.0,impsi2,8,7,3,sin,-1.7838879505516214e-10
10240,20.0,impsi2,8,7,4,cos,-0.0032248255897109933
10240,20.0,impsi2,8,7,4,sin,-0.03682261972459623
10240,20.0,impsi2,8,7,5,cos,-2.2620864209565994e-10
10240,20.0,impsi2,8,7,5,sin,-7.447570858631902e-11
10240,20.0,impsi2,8,7,6,cos,-0.019924629546137856
10240,20.0,impsi2,8,7,6,sin,0.02959318884773183
10240,20.0,impsi2,8,7,7,cos,-2.2393464860215317e-10
10240,20.0,impsi2,8,7,7,sin,-2.8863307577342567e-11
10240,20.0,impsi2,8,8,0,real,6.476375824515657e-10
10240,20.0,impsi2,8,8,1,cos,7.859785045027934e-11
10240,20.0,impsi2,8,8,1,sin,-7.995177436770362e-12
10240,20.0,impsi2,8,8,2,cos,7.699968440633143e-11
10240,20.0,impsi2,8,8,2,sin,8.663516570805996e-10
10240,20.0,impsi2,8,8,3,cos,1.344710653591874e-10
10240,20.0,impsi2,8,8,3,sin,2.9003102697267025e-10
10240,20.0,impsi2,8,8,4,cos,-6.142717584589619e-10
10240,20.0,impsi2,8,8,4,sin,1.981408370710369e-10
10240,20.0,impsi2,8,8,5,cos,-4.411822018823841e-10
10240,20.0,impsi2,8,8,5,sin,4.0037166637585386e-10
10240,20.0,impsi2,8,8,6,cos,-2.8630092741011026e-10
10240,20.0,impsi2,8,8,6,sin,2.3138879701178894e-11
10240,20.0,impsi2,8,8,7,cos,-3.9744475766045895e-10
10240,20.0,impsi2,8,8,7,sin,1.8747527835705213e-11
10240,20.0,impsi2,8,8,8,cos,-1.7531390228420207e-10
10240,20.0,impsi2,8,8,8,sin,1.3738007953456588e-10
10240,20.0,abs_npsigma,8,0,0,real,0.7165317395802876
10240,20.0,abs_npsigma,8,1,0,real,2.44978926033923e-10
10240,20.0,abs_npsigma,8,1,1,cos,-3.7319466961172054e-10
10240,20.0,abs_npsigma,8,1,1,sin,6.155652376715892e-12
10240,20.0,abs_npsigma,8,2,0,real,0.3232793343150843
10240,20.0,abs_npsigma,8,2,1,cos,-1.7182860689857193e-10
10240,20.0,abs_npsigma,8,2,1,sin,-6.062411544993651e-10
10240,20.0,abs_npsigma,8,2,2,cos,-0.022663152377463875
10240,20.0,abs_npsigma,8,2,2,sin,-0.12344295385656623
10240,20.0,abs_npsigma,8,3,0,real,3.856032160243217e-11
10240,20.0,abs_npsigma,8,3,1,cos,3.2296872815029687e-10
10240,20.0,abs_npsigma,8,3,1,sin,-1.201029400932363e-09
10240,20.0,abs_npsigma,8,3,2,cos,-1.0416713325245297e-09
10240,20.0,abs_npsigma,8,3,2,sin,-2.239774164747299e-11
10240,20.0,abs_npsigma,8,3,3,cos,4.2087658705391995e-10
10240,20.0,abs_npsigma,8,3,3,sin,7.906356055964459e-10
10240,20.0,abs_npsigma,8,4,0,real,-0.04364659274490981
10240,20.0,abs_npsigma,8,4,1,cos,3.3969909177256064e-10
10240,20.0,abs_npsigma,8,4,1,sin,-5.980882004930077e-10
10240,20.0,abs_npsigma,8,4,2,cos,0.016101276540776907
10240,20.0,abs_npsigma,8,4,2,sin,0.005380476766221276
10240,20.0,abs_npsigma,8,4,3,cos,-6.072438142601388e-10
10240,20.0,abs_npsigma,8,4,3,sin,1.2556660849982748e-09
10240,20.0,abs_npsigma,8,4,4,cos,-0.009355338614156706
10240,20.0,abs_npsigma,8,4,4,sin,-0.01581437796553893
10240,20.0,abs_npsigma,8,5,0,real,-1.064345491082197e-09
10240,20.0,abs_npsigma,8,5,1,cos,-3.370527780488519e-10
10240,20.0,abs_npsigma,8,5,1,sin,1.1906291664393054e-09
10240,20.0,abs_npsigma,8,5,2,cos,-1.1302501495488726e-09
10240,20.0,abs_npsigma,8,5,2,sin,-1.2358689020081082e-09
10240,20.0,abs_npsigma,8,5,3,cos,-2.413618889604216e-09
10240,20.0,abs_npsigma,8,5,3,sin,1.1442438739884555e-09
10240,20.0,abs_npsigma,8,5,4,cos,1.0863628904799705e-09
10240,20.0,abs_npsigma,8,5,4,sin,1.1502227730082019e-09
10240,20.0,abs_npsigma,8,5,5,cos,7.500748453237809e-10
10240,20.0,abs_npsigma,8,5,5,sin,-1.2329860740987043e-09
10240,20.0,abs_npsigma,8,6,0,real,0.009225062885111487
10240,20.0,abs_npsigma,8,6,1,cos,-7.874234093925085e-10
10240,20.0,abs_npsigma,8,6,1,sin,2.2982808069523756e-09
10240,20.0,abs_npsigma,8,6,2,cos,-0.0042325397858135605
10240,20.0,abs_npsigma,8,6,2,sin,0.0020396507984122105
10240,20.0,abs_npsigma,8,6,3,cos,-3.047989273943427e-09
10240,20.0,abs_npsigma,8,6,3,sin,6.552285801227092e-10
10240,20.0,abs_npsigma,8,6,4,cos,0.008448635450229757
10240,20.0,abs_npsigma,8,6,4,sin,-0.0017075115682180484
10240,20.0,abs_npsigma,8,6,5,cos,1.8749424071853144e-09
10240,20.0,abs_npsigma,8,6,5,sin,-6.411954798742259e-10
10240,20.0,abs_npsigma,8,6,6,cos,-0.001628510880130581
10240,20.0,abs_npsigma,8,6,6,sin,0.0026357447058923977
