snapshot_index,field,reference,matched,centroid_max_abs_diff,gradient_q95_abs_diff,fraction_abs_diff,active_points,largest_component_points
116,Estar,HF1R,True,1.1102230246251565e-16,8.881784197001252e-16,0.0,97,84
116,Bstar,HF1R,True,1.1102230246251565e-16,4.440892098500626e-16,0.0,97,51
117,Rstar,HF1R,True,1.1102230246251565e-16,4.440892098500626e-16,0.0,97,69
117,Estar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,84
117,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,51
118,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,69
118,Estar,HF1R,True,0.0,0.0,0.0,97,84
118,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,51
119,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,69
119,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,84
119,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,51
120,Rstar,HF1R,True,7.632783294297951e-17,0.0,0.0,97,69
120,Estar,HF1R,True,0.0,0.0,0.0,97,84
120,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,51
121,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,69
121,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,84
121,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,51
122,Rstar,HF1R,True,9.367506770274758e-17,0.0,0.0,97,69
122,Estar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,84
122,Bstar,HF1R,True,2.7755575615628914e-17,0.0,0.0,97,51
123,Rstar,HF1R,True,2.7755575615628914e-17,1.3322676295501878e-15,0.0,97,69
123,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,84
123,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,51
124,Rstar,HF1R,True,8.326672684688674e-17,0.0,0.0,97,69
124,Estar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,84
124,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,0.0,97,51
125,Rstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,69
125,Estar,HF1R,True,0.0,0.0,0.0,97,84
125,Bstar,HF1R,True,1.1102230246251565e-16,2.220446049250313e-16,0.0,97,51
126,Rstar,HF1R,True,8.326672684688674e-17,0.0,0.0,97,69
126,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,84
126,Bstar,HF1R,True,8.326672684688674e-17,0.0,0.0,97,51
127,Rstar,HF1R,True,5.551115123125783e-17,4.440892098500626e-16,0.0,97,71
127,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,84
127,Bstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,51
128,Rstar,HF1R,True,1.1102230246251565e-16,4.440892098500626e-16,0.0,97,71
128,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,97,84
128,Bstar,HF1R,True,1.1102230246251565e-16,4.440892098500626e-16,0.0,97,51
129,Rstar,HF1R,True,4.336808689942018e-17,0.0,0.0,97,71
129,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,97,84
129,Bstar,HF1R,True,5.551115123125783e-17,2.220446049250313e-16,0.0,97,51
130,Rstar,HF1R,True,7.28583859910259e-17,4.440892098500626e-16,0.0,97,71
130,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,84
130,Bstar,HF1R,True,8.326672684688674e-17,2.220446049250313e-16,0.0,97,51
131,Rstar,HF1R,True,6.418476861114186e-17,0.0,0.0,97,71
131,Estar,HF1R,True,0.0,0.0,0.0,97,84
131,Bstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,51
132,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,71
132,Estar,HF1R,True,9.367506770274758e-17,0.0,0.0,97,85
132,Bstar,HF1R,True,5.551115123125783e-17,2.220446049250313e-16,0.0,97,51
133,Rstar,HF1R,True,1.1102230246251565e-16,4.440892098500626e-16,0.0,97,71
133,Estar,HF1R,True,2.220446049250313e-16,0.0,0.0,97,85
133,Bstar,HF1R,True,2.7755575615628914e-17,2.220446049250313e-16,0.0,97,51
134,Rstar,HF1R,True,4.336808689942018e-17,0.0,0.0,97,71
134,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,85
134,Bstar,HF1R,True,8.326672684688674e-17,4.440892098500626e-16,0.0,97,51
135,Rstar,HF1R,True,6.591949208711867e-17,0.0,0.0,97,71
135,Estar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,85
135,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,51
136,Rstar,HF1R,True,9.8879238130678e-17,0.0,0.0,97,71
136,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,85
136,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,51
137,Rstar,HF1R,True,1.1102230246251565e-16,4.440892098500626e-16,0.0,97,71
137,Estar,HF1R,True,0.0,0.0,0.0,97,86
137,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,51
138,Rstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,73
138,Estar,HF1R,True,2.220446049250313e-16,8.881784197001252e-16,0.0,97,86
138,Bstar,HF1R,True,2.7755575615628914e-17,0.0,0.0,97,51
139,Rstar,HF1R,True,1.1102230246251565e-16,4.440892098500626e-16,0.0,97,74
139,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,86
139,Bstar,HF1R,True,8.326672684688674e-17,2.220446049250313e-16,0.0,97,51
140,Rstar,HF1R,True,1.1102230246251565e-16,8.881784197001252e-16,0.0,97,75
140,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,86
140,Bstar,HF1R,True,1.1102230246251565e-16,2.220446049250313e-16,0.0,97,51
141,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,75
141,Estar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,87
141,Bstar,HF1R,True,2.7755575615628914e-17,0.0,0.0,97,51
142,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,75
142,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,87
142,Bstar,HF1R,True,5.551115123125783e-17,2.220446049250313e-16,0.0,97,51
143,Rstar,HF1R,True,9.367506770274758e-17,8.881784197001252e-16,0.0,97,75
143,Estar,HF1R,True,6.938893903907228e-17,8.881784197001252e-16,0.0,97,87
143,Bstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,51
144,Rstar,HF1R,True,8.847089727481716e-17,4.440892098500626e-16,0.0,97,75
144,Estar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,87
144,Bstar,HF1R,True,1.1102230246251565e-16,2.220446049250313e-16,0.0,97,51
145,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,75
145,Estar,HF1R,True,7.806255641895632e-18,0.0,0.0,97,87
145,Bstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,51
146,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,75
146,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,87
146,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,51
147,Rstar,HF1R,True,1.3877787807814457e-17,4.440892098500626e-16,0.0,97,75
147,Estar,HF1R,True,1.1102230246251565e-16,8.881784197001252e-16,0.0,97,87
147,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,51
148,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,75
148,Estar,HF1R,True,1.1102230246251565e-16,8.881784197001252e-16,0.0,97,87
148,Bstar,HF1R,True,2.7755575615628914e-17,0.0,0.0,97,51
149,Rstar,HF1R,True,1.1102230246251565e-16,4.440892098500626e-16,0.0,97,75
149,Estar,HF1R,True,2.220446049250313e-16,0.0,0.0,97,87
149,Bstar,HF1R,True,2.7755575615628914e-17,0.0,0.0,97,51
150,Rstar,HF1R,True,1.1102230246251565e-16,4.440892098500626e-16,0.0,97,75
150,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,89
150,Bstar,HF1R,True,1.1102230246251565e-16,2.220446049250313e-16,0.0,97,51
151,Rstar,HF1R,True,6.938893903907228e-18,0.0,0.0,97,75
151,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,89
151,Bstar,HF1R,True,1.1102230246251565e-16,2.220446049250313e-16,0.0,97,51
152,Rstar,HF1R,True,2.7755575615628914e-17,4.440892098500626e-16,0.0,97,75
152,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,89
152,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,51
153,Rstar,HF1R,True,1.1102230246251565e-16,4.440892098500626e-16,0.0,97,75
153,Estar,HF1R,True,5.551115123125783e-17,8.881784197001252e-16,0.0,97,89
153,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,52
154,Rstar,HF1R,True,4.5102810375396984e-17,0.0,0.0,97,75
154,Estar,HF1R,True,2.220446049250313e-16,0.0,0.0,97,89
154,Bstar,HF1R,True,8.326672684688674e-17,0.0,0.0,97,52
155,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,75
155,Estar,HF1R,True,0.0,0.0,0.0,97,89
155,Bstar,HF1R,True,5.551115123125783e-17,2.220446049250313e-16,0.0,97,53
156,Rstar,HF1R,True,1.1102230246251565e-16,8.881784197001252e-16,0.0,97,75
156,Estar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,89
156,Bstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,53
157,Rstar,HF1R,True,8.326672684688674e-17,8.881784197001252e-16,0.0,97,75
157,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,97,89
157,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,54
158,Rstar,HF1R,True,1.1102230246251565e-16,4.440892098500626e-16,0.0,97,75
158,Estar,HF1R,True,2.220446049250313e-16,0.0,0.0,97,89
158,Bstar,HF1R,True,0.0,0.0,0.0,97,54
159,Rstar,HF1R,True,7.546047120499111e-17,0.0,0.0,97,75
159,Estar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,89
159,Bstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,54
160,Rstar,HF1R,True,5.551115123125783e-17,4.440892098500626e-16,0.0,97,75
160,Estar,HF1R,True,0.0,0.0,0.0,97,89
160,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,54
161,Rstar,HF1R,True,2.7755575615628914e-17,4.440892098500626e-16,0.0,97,75
161,Estar,HF1R,True,1.3234889800848443e-23,0.0,0.0,97,89
161,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,54
162,Rstar,HF1R,True,3.9898639947466563e-17,4.440892098500626e-16,0.0,97,75
162,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,89
162,Bstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,54
163,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,76
163,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,89
163,Bstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,54
164,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,76
164,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,89
164,Bstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,54
165,Rstar,HF1R,True,1.1102230246251565e-16,4.440892098500626e-16,0.0,97,76
165,Estar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,90
165,Bstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,54
166,Rstar,HF1R,True,1.1102230246251565e-16,8.881784197001252e-16,0.0,97,76
166,Estar,HF1R,True,6.245004513516506e-17,0.0,0.0,97,90
166,Bstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,54
167,Rstar,HF1R,True,3.469446951953614e-18,1.3322676295501878e-15,0.0,97,76
167,Estar,HF1R,True,1.734723475976807e-18,0.0,0.0,97,90
167,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,97,54
168,Rstar,HF1R,True,1.3877787807814457e-17,8.881784197001252e-16,0.0,97,78
168,Estar,HF1R,True,2.42861286636753e-17,0.0,0.0,97,90
168,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,97,56
169,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,78
169,Estar,HF1R,True,1.1102230246251565e-16,8.881784197001252e-16,0.0,97,90
169,Bstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,56
170,Rstar,HF1R,True,3.3306690738754696e-16,0.0,0.0,97,78
170,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,90
170,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,56
171,Rstar,HF1R,True,1.1102230246251565e-16,4.440892098500626e-16,0.0,97,78
171,Estar,HF1R,True,8.153200337090993e-17,0.0,0.0,97,90
171,Bstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,56
172,Rstar,HF1R,True,1.1102230246251565e-16,4.440892098500626e-16,0.0,97,78
172,Estar,HF1R,True,8.153200337090993e-17,0.0,0.0,97,90
172,Bstar,HF1R,True,0.0,0.0,0.0,97,56
173,Rstar,HF1R,True,7.19910242530375e-17,0.0,0.0,97,78
173,Estar,HF1R,True,4.5102810375396984e-17,0.0,0.0,97,90
173,Bstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,56
174,Rstar,HF1R,True,2.220446049250313e-16,8.881784197001252e-16,0.0,97,79
174,Estar,HF1R,True,3.9898639947466563e-17,8.881784197001252e-16,0.0,97,90
174,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,97,56
175,Rstar,HF1R,True,5.551115123125783e-17,4.440892098500626e-16,0.0,97,80
175,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,90
175,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,56
176,Rstar,HF1R,True,1.1102230246251565e-16,4.440892098500626e-16,0.0,97,80
176,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,90
176,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,56
177,Rstar,HF1R,True,7.28583859910259e-17,4.440892098500626e-16,0.0,97,80
177,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,90
177,Bstar,HF1R,True,0.0,2.220446049250313e-16,0.0,97,56
178,Rstar,HF1R,True,1.0408340855860843e-17,0.0,0.0,97,80
178,Estar,HF1R,True,4.683753385137379e-17,0.0,0.0,97,90
178,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,97,56
179,Rstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,80
179,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,90
179,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,56
180,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,80
180,Estar,HF1R,True,2.220446049250313e-16,8.881784197001252e-16,0.0,97,90
180,Bstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,56
181,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,80
181,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,90
181,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,97,56
182,Rstar,HF1R,True,1.1102230246251565e-16,4.440892098500626e-16,0.0,97,80
182,Estar,HF1R,True,6.418476861114186e-17,0.0,0.0,97,90
182,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,56
183,Rstar,HF1R,True,1.1102230246251565e-16,4.440892098500626e-16,0.0,97,80
183,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,90
183,Bstar,HF1R,True,1.1102230246251565e-16,2.220446049250313e-16,0.0,97,56
184,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,80
184,Estar,HF1R,True,5.811323644522304e-17,0.0,0.0,97,90
184,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,56
185,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,80
185,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,90
185,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,56
186,Rstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,80
186,Estar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,90
186,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,97,56
187,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,80
187,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,90
187,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,97,56
188,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,97,80
188,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,90
188,Bstar,HF1R,True,0.0,0.0,0.0,97,56
189,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,80
189,Estar,HF1R,True,0.0,0.0,0.0,97,91
189,Bstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,56
190,Rstar,HF1R,True,1.1102230246251565e-16,4.440892098500626e-16,0.0,97,80
190,Estar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,91
190,Bstar,HF1R,True,0.0,0.0,0.0,97,56
191,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,80
191,Estar,HF1R,True,1.8214596497756474e-17,0.0,0.0,97,91
191,Bstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,56
192,Rstar,HF1R,True,1.1102230246251565e-16,8.881784197001252e-16,0.0,97,80
192,Estar,HF1R,True,1.1102230246251565e-16,1.7763568394002505e-15,0.0,97,91
192,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,56
193,Rstar,HF1R,True,5.551115123125783e-17,4.440892098500626e-16,0.0,97,80
193,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,91
193,Bstar,HF1R,True,1.1102230246251565e-16,2.220446049250313e-16,0.0,97,56
194,Rstar,HF1R,True,0.0,4.440892098500626e-16,0.0,97,80
194,Estar,HF1R,True,2.220446049250313e-16,0.0,0.0,97,91
194,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,56
195,Rstar,HF1R,True,1.1102230246251565e-16,4.440892098500626e-16,0.0,97,80
195,Estar,HF1R,True,1.3234889800848443e-23,8.881784197001252e-16,0.0,97,92
195,Bstar,HF1R,True,5.551115123125783e-17,2.220446049250313e-16,0.0,97,56
196,Rstar,HF1R,True,1.1102230246251565e-16,8.881784197001252e-16,0.0,97,80
196,Estar,HF1R,True,0.0,0.0,0.0,97,92
196,Bstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,56
197,Rstar,HF1R,True,0.0,0.0,0.0,97,80
197,Estar,HF1R,True,2.220446049250313e-16,0.0,0.0,97,92
197,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,97,56
198,Rstar,HF1R,True,0.0,4.440892098500626e-16,0.0,97,80
198,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,92
198,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,56
199,Rstar,HF1R,True,1.1102230246251565e-16,4.440892098500626e-16,0.0,97,80
199,Estar,HF1R,True,4.85722573273506e-17,0.0,0.0,97,93
199,Bstar,HF1R,True,0.0,0.0,0.0,97,56
200,Rstar,HF1R,True,3.3306690738754696e-16,0.0,0.0,97,80
200,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,93
200,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,56
201,Rstar,HF1R,True,1.3234889800848443e-23,8.881784197001252e-16,0.0,97,80
201,Estar,HF1R,True,8.413408858487514e-17,0.0,0.0,97,93
201,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,56
202,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,82
202,Estar,HF1R,True,1.1102230246251565e-16,8.881784197001252e-16,0.0,97,93
202,Bstar,HF1R,True,5.551115123125783e-17,2.220446049250313e-16,0.0,97,56
203,Rstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,82
203,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,93
203,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,56
204,Rstar,HF1R,True,1.1102230246251565e-16,4.440892098500626e-16,0.0,97,82
204,Estar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,93
204,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,56
205,Rstar,HF1R,True,2.220446049250313e-16,4.440892098500626e-16,0.0,97,82
205,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,93
205,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,56
206,Rstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,97,82
206,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,93
206,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,56
207,Rstar,HF1R,True,1.3234889800848443e-23,4.440892098500626e-16,0.0,97,82
207,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,93
207,Bstar,HF1R,True,1.1102230246251565e-16,2.220446049250313e-16,0.0,97,56
208,Rstar,HF1R,True,1.1102230246251565e-16,4.440892098500626e-16,0.0,97,82
208,Estar,HF1R,True,8.500145032286355e-17,0.0,0.0,97,93
208,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,56
209,Rstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,82
209,Estar,HF1R,True,1.1102230246251565e-16,8.881784197001252e-16,0.0,97,93
209,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,56
210,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,82
210,Estar,HF1R,True,8.847089727481716e-17,0.0,0.0,97,93
210,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,56
211,Rstar,HF1R,True,0.0,0.0,0.0,97,82
211,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,93
211,Bstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,56
212,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,82
212,Estar,HF1R,True,5.334274688628682e-17,0.0,0.0,97,93
212,Bstar,HF1R,True,1.1102230246251565e-16,2.220446049250313e-16,0.0,97,56
213,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,82
213,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,93
213,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,56
214,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,82
214,Estar,HF1R,True,9.107298248878237e-17,0.0,0.0,97,93
214,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,56
215,Rstar,HF1R,True,0.0,4.440892098500626e-16,0.0,97,82
215,Estar,HF1R,True,3.9898639947466563e-17,0.0,0.0,97,93
215,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,56
216,Rstar,HF1R,True,5.551115123125783e-17,1.3322676295501878e-15,0.0,97,82
216,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,93
216,Bstar,HF1R,True,0.0,2.220446049250313e-16,0.0,97,56
217,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,82
217,Estar,HF1R,True,3.469446951953614e-18,8.881784197001252e-16,0.0,97,93
217,Bstar,HF1R,True,1.3234889800848443e-23,2.220446049250313e-16,0.0,97,56
218,Rstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,82
218,Estar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,93
218,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,56
219,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,82
219,Estar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,93
219,Bstar,HF1R,True,2.220446049250313e-16,0.0,0.0,97,56
220,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,82
220,Estar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,93
220,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,56
221,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,82
221,Estar,HF1R,True,8.847089727481716e-17,0.0,0.0,97,93
221,Bstar,HF1R,True,1.1102230246251565e-16,2.220446049250313e-16,0.0,97,56
222,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,82
222,Estar,HF1R,True,6.245004513516506e-17,0.0,0.0,97,93
222,Bstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,56
223,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,84
223,Estar,HF1R,True,9.454242944073599e-17,0.0,0.0,97,93
223,Bstar,HF1R,True,1.1102230246251565e-16,4.440892098500626e-16,0.0,97,56
224,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,84
224,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,93
224,Bstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,56
225,Rstar,HF1R,True,2.220446049250313e-16,8.881784197001252e-16,0.0,97,84
225,Estar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,93
225,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,97,56
226,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,84
226,Estar,HF1R,True,4.5102810375396984e-17,0.0,0.0,97,93
226,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,56
227,Rstar,HF1R,True,5.551115123125783e-17,8.881784197001252e-16,0.0,97,84
227,Estar,HF1R,True,5.551115123125783e-17,8.881784197001252e-16,0.0,97,93
227,Bstar,HF1R,True,1.1102230246251565e-16,2.220446049250313e-16,0.0,97,58
228,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,84
228,Estar,HF1R,True,3.3306690738754696e-16,0.0,0.0,97,93
228,Bstar,HF1R,True,0.0,0.0,0.0,97,58
229,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,84
229,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,93
229,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,58
230,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,84
230,Estar,HF1R,True,5.551115123125783e-17,8.881784197001252e-16,0.0,97,93
230,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,58
231,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,84
231,Estar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,93
231,Bstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,58
232,Rstar,HF1R,True,0.0,0.0,0.0,97,84
232,Estar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,94
232,Bstar,HF1R,True,1.1102230246251565e-16,2.220446049250313e-16,0.0,97,58
233,Rstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,84
233,Estar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,94
233,Bstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,58
234,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,84
234,Estar,HF1R,True,9.80118763926896e-17,0.0,0.0,97,93
234,Bstar,HF1R,True,5.551115123125783e-17,0.0,0.0,97,58
235,Rstar,HF1R,True,1.1102230246251565e-16,0.0,0.0,97,84
235,Estar,HF1R,True,7.979727989493313e-17,0.0,0.0,97,93
235,Bstar,HF1R,True,1.3234889800848443e-23,0.0,0.0,97,58
236,Rstar,HF1R,True,0.0,0.0,0.0,97,84
